sID,pID,per,E_per,e_per,rad,E_rad,e_rad,axis,E_axis,e_axis,koi_disposition,koi_pdisposition,reliability,comp,avg_comp,mdwarf_comp,new_comp
10577994,K00475.01,8.1808949,1.601e-05,-1.601e-05,2.0604467401707045,0.3015511368799353,-0.1138571358055071,0.0723175434008677,0.0011346206475207,-0.0013697358101804,CONFIRMED,CANDIDATE,0.9999748197395976,0.0457396341922445,0.0528949063374777,0.0283936542778646,0.045560959368032956
10577994,K00475.02,15.31296388,3.251e-05,-3.251e-05,2.279008170698452,0.3581505564416121,-0.1436192696960212,0.1098674699906188,0.0019607755602101,-0.0021607204740482,CONFIRMED,CANDIDATE,0.9999726105019352,0.0300143987443071,0.0343173105744201,0.0180744736004552,0.029895747939401196
10599206,K00476.01,18.42794957,4.274e-05,-4.274e-05,2.0837195635461883,0.343480510360683,-0.1937521510429591,0.1227934752215461,0.0021310567994544,-0.001931713410017,CONFIRMED,CANDIDATE,0.9999827097341256,0.0258568614794747,0.0284372488525311,0.0149752389577264,0.02583939441783868
10934674,K00477.01,16.54295261,5.362e-05,-5.362e-05,2.08911294596577,0.0773591147794108,-0.0907739070629876,0.117625610567352,0.00224271863819,-0.0021186722136344,CONFIRMED,CANDIDATE,0.9999575223039529,0.0279805834678262,0.0313381993913774,0.0165124625606986,0.027903538363483565
10990886,K00478.01,11.023474798,7.634e-06,-7.634e-06,2.5093153103004,0.2726422857644888,-0.2202879541940996,0.0787130752260381,0.0006383708488709,-0.0006302199955418,CONFIRMED,CANDIDATE,0.9998699999897176,0.0299707723160986,0.0450114452269243,0.0241655897680908,0.02985086812248314
11015323,K00479.01,34.18884323,5.7e-05,-5.7e-05,2.9877052374119915,0.0811688794148226,-0.0759712703469492,0.2004435368927501,0.0039333798764849,-0.0046042959796671,CONFIRMED,CANDIDATE,0.9999639999604704,0.0204790240666369,0.0207251919906741,0.0101022651051876,0.0203873028562123
11134879,K00480.01,4.30165843,3.67e-06,-3.67e-06,2.3268341769355025,0.3961905847859177,-0.1042225191567345,0.0498616358781588,0.0004740247743933,-0.000668817513983,CONFIRMED,CANDIDATE,0.9986999999922536,0.0731695104222461,0.0851078109272656,0.0477551809453751,0.07300205745757793
11192998,K00481.01,7.650243513,6.396e-06,-6.396e-06,2.420813311177075,0.0621500111326014,-0.0633723969354993,0.0711208072117014,0.0010573078803792,-0.001497429336579,CONFIRMED,CANDIDATE,0.9999995897735302,0.0488384830298336,0.0579383685423729,0.0316895303297528,0.048700149336827016
11192998,K00481.02,1.55400389,9.87e-07,-9.87e-07,1.6688815378769517,0.040098165559588,-0.0450431096208931,0.0245930979539751,0.0003603891118469,-0.000503980005084,CONFIRMED,CANDIDATE,0.999996795493963,0.1408861876752719,0.1635315028837231,0.0938564796527306,0.14072428839452117
11192998,K00481.03,34.25951418,7.198e-05,-7.198e-05,2.523136293776869,0.0811308940048798,-0.0696694658056742,0.193416788829792,0.0027111106328857,-0.0041143918861085,CONFIRMED,CANDIDATE,0.99999780921997,0.0178317111210307,0.0195537307272904,0.0097498843913153,0.01776319941032903
11497977,K00483.01,4.79860021,5.329e-06,-5.329e-06,2.5985750348201115,0.2687212749395207,-0.1508203075190692,0.0532463441521821,0.0010214189139353,-0.0011601465063025,CONFIRMED,CANDIDATE,0.9999980999196236,0.0721751036256789,0.0804552019679252,0.0453838427697681,0.07198309469308069
12061222,K00484.01,17.20522898,2.46e-05,-2.46e-05,2.487839315228185,0.0638668215318167,-0.0652809577631514,0.1206401140912844,0.0018839159373121,-0.0023405324657575,CONFIRMED,CANDIDATE,0.9999935988973844,0.0281180965897772,0.0325107388348667,0.01703434793157,0.028060622234330077
12404305,K00486.01,22.18332255,4.401e-05,-4.401e-05,2.799129290774091,0.0927730229000554,-0.0875201361911726,0.1497389810953605,0.0036151048808013,-0.0035105976343347,CONFIRMED,CANDIDATE,0.999988997974922,0.030664337150146,0.0279038851638512,0.014464073929196,0.030547562138646376
12834874,K00487.01,7.65880048,1.326e-05,-1.326e-05,2.1621809174749944,0.0685786431003081,-0.06438039444062,0.0726139832201056,0.0011256645440082,-0.0013984188328947,CONFIRMED,CANDIDATE,0.9999910763538368,0.0514503411622181,0.0562441246750197,0.0304258509129489,0.051306026232608305
2557816,K00488.01,9.3789167,2.173e-05,-2.173e-05,2.4166259160120616,0.3546113567527897,-0.1621895223583727,0.0856327547822308,0.0016969445113946,-0.0019301881647084,CONFIRMED,CANDIDATE,0.9999826690945364,0.0488141291044753,0.0492862608381198,0.0265614668043356,0.04883740450908536
3239945,K00490.01,4.393157678,5.485e-06,-5.485e-06,1.514655770445032,0.0563070146492488,-0.0414488061279059,0.0478004661691183,0.0006917376941553,-0.0006954876153014,CONFIRMED,CANDIDATE,0.9998899849838496,0.0616596331557727,0.0718782990529409,0.0401375138639405,0.061624915184271066
3239945,K00490.03,7.40611676,1.392e-05,-1.392e-05,1.4605198082160356,0.0656128000035325,-0.0444587657814836,0.0677206502706659,0.0010344254050926,-0.001160700132258,CONFIRMED,CANDIDATE,0.9999728045867894,0.0450125317703525,0.0463708936183216,0.0269037005632586,0.04486393681065359
3239945,K00490.04,21.803708,0.0001361,-0.0001361,1.195933284783045,0.2993678866761866,-0.075648959583005,0.1390909830444766,0.0022227349308196,-0.0022280806310819,CONFIRMED,CANDIDATE,0.9465843539354593,0.0219505028464887,0.0099912670990807,0.0096109966115324,0.021879536864966603
3559935,K00492.01,29.9111886,9.444e-05,-9.444e-05,2.625764272409628,0.0901560481607739,-0.0819320024398702,0.1830947156579285,0.0028584824713332,-0.0035481454797833,CONFIRMED,CANDIDATE,0.9999019159471324,0.0209419377350814,0.0218262201362662,0.0109820437184681,0.020891836188418052
3966801,K00494.01,25.69581456,5.824e-05,-5.824e-05,2.5116918445389302,0.2330021854721988,-0.1606149451118961,0.1526832450334168,0.0023371108525325,-0.0025440969171939,CONFIRMED,CANDIDATE,0.9997295127721596,0.0192877352325676,0.024129877432575,0.0123334475425188,0.0192397402379159
4454752,K00496.01,1.616883373,2.284e-06,-2.284e-06,1.9948498883480936,0.0773229551451883,-0.2795201268448357,0.025909700660849,0.0002432239889521,-0.0002938470143213,CONFIRMED,CANDIDATE,0.1899999784625855,0.1405652911354176,0.1655317850328244,0.0964170251311075,0.14026934120919263
4757437,K00497.01,13.19322809,3.205e-05,-3.205e-05,3.2592428210388205,0.1579269458084335,-0.1453278548760321,0.1163515438687655,0.0018542975586816,-0.0024828177711983,CONFIRMED,CANDIDATE,0.99998185902348,0.0482300799666682,0.0405701837726924,0.0220005394203129,0.04819433014059917
4757437,K00497.02,4.42535097,1.714e-05,-1.714e-05,1.8095459861115004,0.099040540479216,-0.0991550277475998,0.0561717373030348,0.0009684888175015,-0.0012314608674902,CONFIRMED,CANDIDATE,0.999945302531927,0.0971640863239247,0.0778496911472693,0.0426219394908408,0.09708716148567212
4847534,K00499.01,9.66857386,1.899e-05,-1.899e-05,1.78013725562827,0.2403901281036247,-0.197728156997851,0.0836715546972304,0.0011878346603941,-0.0016822351126453,CONFIRMED,CANDIDATE,0.9943991896542664,0.0414079419269769,0.0429512291597676,0.0232802550509075,0.041363153799386536
4852528,K00500.01,7.053527145,5.913e-06,-5.913e-06,2.664033260636921,0.0584728596834041,-0.0544734420113974,0.0642627293549404,0.0008625790762962,-0.0007476519189212,CONFIRMED,CANDIDATE,0.9999924997451968,0.0434367042189727,0.061902272029268,0.0343108341273522,0.04333778363329783
4852528,K00500.02,9.521644639,8.947e-06,-8.947e-06,2.6712461204857765,0.0617442548294646,-0.0597859116318395,0.0785361075140047,0.0010002939212782,-0.000899658090017,CONFIRMED,CANDIDATE,0.9999779968891366,0.0356690159717791,0.0497735689860356,0.0270599159254204,0.0356250219942103
4852528,K00500.03,3.072146607,3.508e-06,-3.508e-06,1.6162581094771848,0.0465607309944806,-0.0349822293733583,0.0369368812522902,0.0004592430442774,-0.0004350625170503,CONFIRMED,CANDIDATE,0.9999725017852096,0.0745031246654496,0.0976272710641701,0.0541205260393243,0.07446784566965234
4852528,K00500.04,4.645382149,6.142e-06,-6.142e-06,1.6552720831120245,0.0488554681816144,-0.0498986115994077,0.0486463336225457,0.0006170718005949,-0.0005280312749099,CONFIRMED,CANDIDATE,0.9998903633218088,0.0576093417793738,0.0726771089435883,0.0399534926744185,0.05754488650637422
4852528,K00500.05,0.986785834,6.98e-07,-6.98e-07,1.4660749019815895,0.0312564123166398,-0.0373227689130819,0.0173226472408097,0.0002325625238315,-0.0002002882853478,CONFIRMED,CANDIDATE,0.9997565564676698,0.1544880949932664,0.2200455946050296,0.1289684228092058,0.15418348359896486
5340644,K00503.01,8.22241355,1.052e-05,-1.052e-05,2.262933448017726,0.0750696426836219,-0.072638787587858,0.068239231013387,0.0005920449338365,-0.000728033110514,CONFIRMED,CANDIDATE,0.999980998774912,0.036169235293715,0.0539600178914181,0.029197866413095,0.03603299148927247
5461440,K00504.01,40.606895,0.0001893,-0.0001893,2.2379429432699185,0.4239303034028325,-0.1281198864225201,0.217475699366089,0.0042064676161308,-0.0047103415869403,CONFIRMED,CANDIDATE,0.9937970052764046,0.0168808735026707,0.0156037316861874,0.0080603660750335,0.016877249090576033
5689351,K00505.01,13.76710058,2.982e-05,-2.982e-05,2.1823913592493347,0.0783949961240724,-0.2300131808920156,0.104018622035509,0.0012358876227108,-0.0017590520022181,CONFIRMED,CANDIDATE,0.9999545307757984,0.0295098776779501,0.0361152222178445,0.0190559759068038,0.02947666937268728
5689351,K00505.02,6.1954595,2.414e-05,-2.414e-05,1.3694138689463746,0.4396667784466062,-0.1141961208528512,0.0611075059130892,0.0006609810263071,-0.001021684454459,CONFIRMED,CANDIDATE,0.9499348653226384,0.0499303938763424,0.0493282851484337,0.0296959568370712,0.04983386969387278
5689351,K00505.03,3.25058201,1.266e-05,-1.266e-05,1.1873857791480922,0.2143124863811418,-0.1096290728587801,0.0397321257112263,0.0004539016757036,-0.0006419079728061,CONFIRMED,CANDIDATE,0.9759765344605094,0.0757437396042047,0.0748268909572457,0.0465359321833465,0.07563767934324839
5689351,K00505.04,8.34819209,3.129e-05,-3.129e-05,1.4312081530967276,0.3975661270956652,-0.1775968339742046,0.074521070565676,0.0009130157436124,-0.0011931499677477,CONFIRMED,CANDIDATE,0.9999267414147124,0.0416801942803284,0.0406385591869892,0.0242513007434711,0.041550759366654644
5689351,K00505.05,87.0912594,0.0004406,-0.0004406,2.874609291803126,0.0884453539890652,-0.3711526406979337,0.3558419889482984,0.0042096606610215,-0.0060719245957197,CONFIRMED,CANDIDATE,0.9995367902521014,0.00910494583138,0.0098915265390888,0.0046130486205442,0.00908839845408246
5780715,K00506.01,1.583160478,8.28e-07,-8.28e-07,3.498735695804404,0.224979290179029,-0.4127408350369146,0.0259949652392782,0.0006346949187477,-0.0006201336827566,CANDIDATE,CANDIDATE,0.9809999999365968,0.1884844792559977,0.1724775206979375,0.1022245078394103,0.18844189267979625
5812960,K00507.01,18.49234792,3.313e-05,-3.313e-05,3.0038309388556925,0.1045851417462189,-0.0923341630095988,0.1267893729863609,0.0017456275831487,-0.0024558940803586,CONFIRMED,CANDIDATE,0.9976999982914472,0.0259150477476217,0.0319178078908803,0.0168610970436195,0.02586212001867025
6266741,K00508.01,7.930583519,9.41e-06,-9.41e-06,3.0037067213912434,0.4313106659927741,-0.1701876022309005,0.0789006029562883,0.0010943112576126,-0.0014467958303478,CONFIRMED,CANDIDATE,0.9999879998671016,0.0564834994622837,0.0582369800857981,0.0324015688066168,0.0562408723534165
6266741,K00508.02,16.6658994,2.97e-05,-2.97e-05,2.7405480705261045,0.0779456089663219,-0.0849839118514399,0.1295077643164676,0.0016813519700499,-0.0024793291457666,CONFIRMED,CANDIDATE,0.9999982772788568,0.0342814760278004,0.0340939395474453,0.018029577263993,0.03411925304330141
6381846,K00509.01,4.16696628,4.067e-06,-4.067e-06,2.683507438681083,0.0823359784207724,-0.0826115679231813,0.0503045612215416,0.0006242290632324,-0.0007852297424252,CONFIRMED,CANDIDATE,0.9999997574953252,0.0810764396693747,0.0890165691822131,0.0506639820778385,0.0808392908741492
6381846,K00509.02,11.46347165,1.706e-05,-1.706e-05,2.939081600935185,0.1012709517961782,-0.1026827749488994,0.0987338213428312,0.0012553700640832,-0.0015034431854026,CONFIRMED,CANDIDATE,0.993099822221148,0.041333266128519,0.0450449144454554,0.024498116101577,0.04118002611902842
6422155,K00510.01,2.940304817,4.738e-06,-4.738e-06,2.394448660183216,0.0930166522286111,-0.2234998038333606,0.0407425852282266,0.0005027898717886,-0.0007374425290416,CONFIRMED,CANDIDATE,0.9999788092688432,0.1085441525592183,0.1117160116689987,0.0640453811872348,0.1082955519458696
6422155,K00510.02,6.38899658,1.397e-05,-1.397e-05,2.6794069065382797,0.1130114011834275,-0.318456544729861,0.0683244548182268,0.0008650400933315,-0.0011557587373978,CONFIRMED,CANDIDATE,0.9999945130317252,0.0638470202778754,0.0654832530605286,0.0364758633594811,0.06385324382909716
6422155,K00510.03,14.62709685,6.553e-05,-6.553e-05,2.4743439882209035,0.1168095666495219,-0.5016725443657597,0.1187212043486149,0.00147950069759,-0.0019663699464333,CONFIRMED,CANDIDATE,0.997369826312488,0.0370768888222299,0.0364412075219483,0.0192306189638137,0.036976783007441776
6422155,K00510.04,35.1184432,0.0002168,-0.0002168,3.0356445963875096,0.2650601914240296,-0.7796320245538224,0.2129277871939991,0.0026986397651514,-0.0035430285342043,CONFIRMED,CANDIDATE,0.9083605147545322,0.020655017824178,0.0203529582296608,0.0098539244961789,0.0205741373142972
6451936,K00511.01,8.00579096,1.123e-05,-1.123e-05,2.8084814047608626,0.1016438805500468,-0.0923077420232121,0.0777783280947201,0.0020432176484602,-0.0017491782029013,CONFIRMED,CANDIDATE,0.9998999989681164,0.0635762677009759,0.0573878640637554,0.0317446106527094,0.06342646728696189
6451936,K00511.02,4.26374378,1.696e-05,-1.696e-05,1.5174656621019975,0.0631407882091299,-0.0686043644445253,0.0511359996056794,0.0012507386939628,-0.0012079524308923,CONFIRMED,CANDIDATE,0.9998622257734616,0.0954372959414036,0.0741814497249978,0.041389388256012,0.09532806028363762
6838050,K00512.01,6.51003001,1.319e-05,-1.319e-05,2.3776635503547583,0.0918043351843822,-0.0830786238265814,0.0664007000591084,0.0015490726414618,-0.0016805643502116,CONFIRMED,CANDIDATE,0.9999788670792924,0.0647061791535651,0.0635974458055129,0.0349898874562493,0.06458557883276873
8015907,K00517.01,2.752359689,1.738e-06,-1.738e-06,2.626995548129742,0.2119884092969712,-0.1017395156772731,0.0378288940109556,0.0005507522657293,-0.0007491454457253,CONFIRMED,CANDIDATE,0.9999869999999996,0.108357710344218,0.1186500749581581,0.0686742657205058,0.10793036158443056
8017703,K00518.01,13.98177862,1.478e-05,-1.478e-05,2.259070490765911,0.2220924065147143,-0.0794979718120405,0.1000074181864283,0.0015305878391353,-0.0009125923368293,CONFIRMED,CANDIDATE,0.9995199999957404,0.028621481993641,0.0362388668560587,0.019123714370454,0.02858434318752621
8017703,K00518.02,44.0003975,0.0001505,-0.0001505,1.6758320312384094,0.0537622317500661,-0.0442129178844166,0.214919001670078,0.0030374071080455,-0.0019746929468525,CONFIRMED,CANDIDATE,0.9999760785323838,0.0141602635020005,0.0102513201782988,0.0068976803750179,0.014116456574579541
8017703,K00518.03,247.354914,0.001391,-0.001391,2.464546634408758,0.092914142540684,-0.0751083677442805,0.6789091893488488,0.0101280687017201,-0.0058015017721737,CONFIRMED,CANDIDATE,0.9999506411310224,0.0040920057890925,0.0030681348913875,0.0016063300786964,0.004091423910717732
8022244,K00519.01,11.90352088,2.898e-05,-2.898e-05,2.9682016172671,0.134877341277114,-0.1355896631321353,0.104222661724762,0.0023570084803075,-0.0025225452155875,CONFIRMED,CANDIDATE,0.9966998310716934,0.0497563075705499,0.0438336789067704,0.0237981218343368,0.049625140491845875
8022244,K00519.02,34.0350605,0.000141,-0.000141,3.1969392891195527,0.1439850057435752,-0.1684376919321142,0.210212313227794,0.0046270339018767,-0.0053784041677196,CONFIRMED,CANDIDATE,0.9849991959723092,0.024610918246256,0.0210684944615159,0.0102450904553233,0.024506092267681245
8037145,K00520.01,12.75934489,1.877e-05,-1.877e-05,2.450988477699347,0.0748388161422584,-0.1472264354815142,0.1010936925382096,0.0013005574847737,-0.0017025126212566,CONFIRMED,CANDIDATE,0.999969984775366,0.0347604758740061,0.0399106325558957,0.0211816390013853,0.03470729967218865
8037145,K00520.02,5.433132902,9.526e-06,-9.526e-06,1.5761808631627554,0.2134268055694157,-0.144632857373516,0.0572155618079207,0.0007706263202894,-0.0010100412993535,CONFIRMED,CANDIDATE,0.0,0.0623594278356048,0.0632989035120126,0.0352292969724816,0.06214180552679055
8037145,K00520.03,25.75274977,6.389e-05,-6.389e-05,2.227108455497044,0.5971294692451439,-0.1262728633712879,0.1614136683127943,0.0020020837964533,-0.0028566354408656,CONFIRMED,CANDIDATE,0.9977974424013342,0.0217730767514515,0.0226962257890721,0.0118319245948979,0.021728678494915946
8037145,K00520.04,51.1658019,0.0004308,-0.0004308,1.4607833823621348,0.2517418253468004,-0.2246663995845408,0.2550872794730052,0.0033729719130993,-0.003765323611178,CONFIRMED,CANDIDATE,0.9842226020878184,0.0125607812572403,0.0062334168419291,0.0055048466140131,0.012518351918393823
8265218,K00522.01,12.82993461,1.599e-05,-1.599e-05,3.791195402519072,0.3099750117066309,-0.1850930188390829,0.1078979512001299,0.0010462327747186,-0.001435828636376,CANDIDATE,CANDIDATE,0.976999998983028,0.0371450579471786,0.0420817932503788,0.0230211461143985,0.03708890661618489
8934495,K00524.01,4.592393816,3.023e-06,-3.023e-06,2.4816089118109472,0.0633417990726425,-0.0640900102006116,0.050315121267285,0.0008230002805292,-0.0011196212149666,CANDIDATE,CANDIDATE,0.9999997599885015,0.0687710769398301,0.0820695308485951,0.0462099292421093,0.06873265312877502
9157634,K00526.01,2.104721971,8.86e-07,-8.86e-07,2.7558860682053146,0.0727519030923065,-0.0717026243822824,0.0317346290028976,0.0005087744210077,-0.0005643664573492,CONFIRMED,CANDIDATE,0.9999945999999984,0.1289992053662438,0.1409771091128741,0.082598197832586,0.12896180959486525
9941859,K00528.01,9.57665962,1.065e-05,-1.065e-05,2.37890521308186,0.0660527147903908,-0.0645728634088831,0.084807232751238,0.0016854720878214,-0.0018684726616223,CONFIRMED,CANDIDATE,0.9988999995856004,0.0458541043732139,0.0484925232864763,0.026084071455497,0.045825485823178955
9941859,K00528.02,96.6781852,0.000277,-0.000277,2.706576809567009,0.0860645723764093,-0.0955034123885871,0.3960754804886629,0.0074599978448859,-0.0088467975943957,CONFIRMED,CANDIDATE,0.982999198551398,0.0098132897247227,0.0088233223270514,0.0042294433413206,0.009786194901434899
9941859,K00528.03,20.55280311,3.574e-05,-3.574e-05,2.475723046288312,0.3944226581094683,-0.1370811125426798,0.1411977333166357,0.0025723649643049,-0.0028908135436707,CONFIRMED,CANDIDATE,0.9259993284225057,0.0275786369861416,0.0283362086934157,0.0146925246575853,0.02752130573895369
10266615,K00530.01,10.94026745,3.014e-05,-3.014e-05,2.0400589298471568,0.3856518616509703,-0.1247109092172709,0.0923404051281152,0.0012657191600165,-0.002142824369611,CONFIRMED,CANDIDATE,0.998194468873698,0.0401760391055705,0.0424774802916852,0.0225749932683603,0.040007103624936174
10395543,K00531.01,3.687469832,3.9e-07,-3.9e-07,6.354057522572962,0.754273035461086,-0.4979130155236975,0.0405328375287021,0.0006219738168988,-0.0003364332758851,CANDIDATE,CANDIDATE,0.73,0.0615589718891629,0.098767422318098,0.0563373264085239,0.061368231869513526
10454313,K00532.01,4.221626193,5.023e-06,-5.023e-06,3.598985595125955,0.1863776335726372,-0.3294408425527937,0.05102073989767,0.0013311016431411,-0.00127270124819,CONFIRMED,CANDIDATE,0.9999999989737628,0.1102924291574751,0.0894470191890695,0.0514117799860992,0.11004932387498573
10513530,K00533.01,16.54967098,4.378e-05,-4.378e-05,2.4769052280934662,0.1159758301780056,-0.35461746762505,0.119656427319184,0.0015466763105264,-0.0023607681177248,CONFIRMED,CANDIDATE,0.99998786085209,0.0291188337969635,0.03348791257458,0.0175775346496145,0.02900672148057723
10513530,K00533.02,3.52467888,3.044e-05,-3.044e-05,1.2218544682998649,0.0500162410331912,-0.3942485964912394,0.0426279266489582,0.0005710149582733,-0.0008531823663018,CANDIDATE,CANDIDATE,0.9854582861138012,0.0798230496719785,0.0732704171170199,0.0447183085648092,0.07962757655817701
10554999,K00534.01,6.400157105,9.02e-06,-9.02e-06,2.6741760918792137,0.0994248491265126,-0.4015210524684507,0.0639812275669167,0.0011297487162649,-0.0012228393885632,CONFIRMED,CANDIDATE,0.9997998447215104,0.0568401992949023,0.0653600563790618,0.036395786062997,0.0568938131642184
10554999,K00534.02,2.735900074,4.502e-06,-4.502e-06,1.696842023844142,0.0620228727260623,-0.0503684252962617,0.0363518911591674,0.0005900883062762,-0.0007923703279753,CONFIRMED,CANDIDATE,0.9986997287090114,0.1023735384771869,0.1105365096009682,0.0615640342822204,0.10196454304686203
10965008,K00536.01,81.1701587,0.0003838,-0.0003838,3.7010846640987447,0.1896312511064026,-0.5391352144586703,0.3645837001155467,0.003984853537038,-0.0054364715533239,CONFIRMED,CANDIDATE,0.9219998969114443,0.0109916930039587,0.0111583372975906,0.0048906953384669,0.01099408985394706
11073351,K00537.01,2.820190603,3.592e-06,-3.592e-06,2.661066947872359,0.2922983577604543,-0.156059548292363,0.0405868305848734,0.0007039901108525,-0.000842848734786,CONFIRMED,CANDIDATE,0.9999699843997302,0.1283296077013993,0.1165611207975502,0.067428900978858,0.1279146709050015
11090765,K00538.01,21.21712312,6.192e-05,-6.192e-05,3.0350709844675663,0.1344183432964016,-0.3561425636535387,0.1524415697781825,0.0027193520251136,-0.0033259662750365,CONFIRMED,CANDIDATE,0.9993099220887134,0.0303063093683697,0.0292276182170363,0.0152704273501971,0.030224943384853698
11656721,K00541.01,13.64617478,3.407e-05,-3.407e-05,2.246755972527824,0.0887870861482289,-0.0835070935979618,0.1061624977495974,0.002401429264236,-0.002209576919079,CONFIRMED,CANDIDATE,0.999963778965148,0.0370548558274911,0.0366798844462075,0.0193634535883521,0.03703221247269556
11669239,K00542.01,41.8854433,0.0001514,-0.0001514,2.9469820091959544,0.1310457622042689,-0.4079736065793526,0.2267585761100709,0.0053522168786972,-0.0053996911635681,CONFIRMED,CANDIDATE,0.9997497020411884,0.018255763152026,0.0175770409743394,0.0082531959497298,0.018233412162847244
11669239,K00542.02,13.81733587,9.263e-05,-9.263e-05,1.8384354026988905,0.1204828716485495,-0.4924198631644616,0.1084771545311618,0.0024270753720621,-0.0026642399048863,CONFIRMED,CANDIDATE,0.9983070543233318,0.0383843594081412,0.0328066752672077,0.017841202105144,0.038290047479808596
11823054,K00543.01,4.302139338,4.644e-06,-4.644e-06,2.276626766244269,0.2928483794111978,-0.1610857484313022,0.0485634069882179,0.0006549105704452,-0.0010167969394847,CONFIRMED,CANDIDATE,0.9998899935120334,0.0716961159566839,0.0847597655638853,0.0474419372854551,0.07149897748609729
11823054,K00543.02,3.137845914,7.008e-06,-7.008e-06,1.3661654076534533,0.0466976974521926,-0.0678069673632917,0.039295870786069,0.0005724416653687,-0.0008012074344337,CONFIRMED,CANDIDATE,0.9999097903615516,0.0874854763758184,0.0873823691556028,0.0500565018145566,0.08746626380450417
12058931,K00546.01,20.68420772,5.168e-05,-5.168e-05,4.159772590767823,0.4466575527060641,-0.2435789742417311,0.1542573695746433,0.0027432161060593,-0.0037169307492594,CONFIRMED,CANDIDATE,0.9999049690341576,0.0387932109591746,0.0306999985817057,0.016328564424805,0.03868221189283724
12058931,K00546.02,9.82578495,3.793e-05,-3.793e-05,3.211489395320961,0.2013161321830159,-0.3354124260647455,0.0939144993166403,0.0015885026936631,-0.0022689708400571,CONFIRMED,CANDIDATE,0.9993491718224344,0.0638560390326295,0.0500797967449903,0.0275841190254346,0.06369766288344292
12116489,K00547.01,25.30291816,2.886e-05,-2.886e-05,3.7595463892413,0.1142206547886157,-0.0902843554959278,0.16228868452809,0.0022437177736199,-0.0026944499710553,CONFIRMED,CANDIDATE,0.999829999999906,0.0228420570727857,0.0265503531421501,0.0136932269393946,0.02277872184711093
12116489,K00547.03,12.3860474,0.0001587,-0.0001587,1.0444098916506248,0.0485578379935107,-0.1131781194308044,0.1007529015069783,0.0014761361874445,-0.0016429540649311,CANDIDATE,CANDIDATE,0.8997084829947047,0.0273188775069316,0.0132181243773763,0.013702901300666,0.027238137227687618
12600735,K00548.01,21.30020491,3.986e-05,-3.986e-05,3.3005783095009718,0.1131789530143549,-0.1049456367684831,0.1570391109038826,0.0030973061155972,-0.0035426567055777,CONFIRMED,CANDIDATE,0.9986999733894258,0.034475677483448,0.0295289595761454,0.0155048077512387,0.034381778793518426
12600735,K00548.02,6.0799457,0.0001125,-0.0001125,0.9353858822135686,0.0668416189952059,-0.1110756729747017,0.0681326664479846,0.0011921168876149,-0.0014688460901104,CANDIDATE,CANDIDATE,0.9764296326346912,0.0276445398531861,0.023014035463942,0.023042916606287,0.02740862782229135
4165473,K00550.01,13.02363236,3.206e-05,-3.206e-05,2.359186347925889,0.0871934724957212,-0.0691764681063622,0.1067519138544935,0.0020738419267943,-0.0024064394917463,CONFIRMED,CANDIDATE,0.9999579279179244,0.0397333252726069,0.038620402439359,0.0204443984823455,0.039630789224255156
4270253,K00551.01,11.6370303,3.091e-05,-3.091e-05,2.5485664577128557,0.1091769817112009,-0.0924696705605714,0.1010234543522236,0.0020592087942049,-0.002306268255321,CONFIRMED,CANDIDATE,0.9986985053772108,0.0460212319056751,0.0433913278956931,0.0232584649693655,0.04587711911566337
4270253,K00551.02,5.68798675,1.283e-05,-1.283e-05,2.446244190531468,0.4364495780677386,-0.1943603261964588,0.0626356568767464,0.0012479565627742,-0.0014124296410607,CONFIRMED,CANDIDATE,0.9976978694797906,0.0743979846847065,0.0714558787352447,0.0397931812861039,0.07423775903680177
5709725,K00555.01,3.701765401,9.391e-06,-9.391e-06,1.547492171543623,0.1845641913686886,-0.1253624285320005,0.0447197139698267,0.0007641149761488,-0.0008875589688785,CONFIRMED,CANDIDATE,0.9999799721873012,0.0849723518657725,0.0846558705856917,0.0470517270254812,0.08464113836758519
5709725,K00555.02,86.4943704,0.000493,-0.000493,2.902594503539846,0.2489026684537969,-0.2722792741905713,0.3652415212811479,0.0069043328098253,-0.0075454839735458,CANDIDATE,CANDIDATE,0.9927963637445896,0.0101190833974352,0.0099976457807756,0.0046407438780752,0.010106940453535756
5774349,K00557.01,15.65563866,3.206e-05,-3.206e-05,2.175487373204037,0.0651729477565634,-0.0679063280261664,0.1110409307005306,0.0017097755085872,-0.0021166082888701,CONFIRMED,CANDIDATE,0.999987834889777,0.026711659995433,0.0331910951581668,0.017483627539769,0.0266418408971328
5978361,K00558.01,9.17858526,1.432e-05,-1.432e-05,2.547375791912001,0.286134018909336,-0.1443069986880361,0.0829641993896736,0.0011743190810792,-0.0016846890524186,CANDIDATE,CANDIDATE,0.971999941143668,0.0455491051361759,0.0504599545871033,0.0273514723748497,0.04548933873027668
6501635,K00560.01,23.67513153,9.032e-05,-9.032e-05,2.9331143918766376,0.4582639503445467,-0.3552723086388036,0.1525372617485344,0.0028733729556533,-0.0032396400315709,CONFIRMED,CANDIDATE,0.9999811280148028,0.0238678429652182,0.0270065917752481,0.0139224837032854,0.023811719243816077
6665695,K00561.01,5.378868001,7.69e-06,-7.69e-06,1.8085652778231005,0.0505845454487889,-0.157520641946989,0.0552004288212107,0.00100155600326,-0.0011475728594923,CONFIRMED,CANDIDATE,0.9999975832833526,0.0617796772966758,0.0686404173517164,0.0374181101946902,0.061510639650558904
